library,sys_time_constant_median,sys_time_constant_average,sys_time_constant_std,sys_time_constant_max,sys_time_solo_len,sys_time_solo_median,sys_time_solo_average,sys_time_solo_std,sys_time_solo_max,sys_time_full_median,sys_time_full_average,sys_time_full_std,sys_time_full_max
polymatheia,0.107,0.107,0.002999999999999989,0.11,3.0,0.11599999999999999,0.11133333333333333,0.01078579312490895,0.11900000000000001,0.086,0.09200000000000001,0.0235796522451032,0.11800000000000001
pomegranate,1.072,1.0416666666666667,0.060500688701314254,1.081,3.0,0.988,0.9743333333333334,0.04701418225741381,1.013,1.0979999999999999,1.111,0.07435724578008515,1.1909999999999998
pooch,0.081,0.08733333333333333,0.010969655114602886,0.1,3.0,0.09,0.09266666666666667,0.005507570547286108,0.099,0.184,0.17366666666666664,0.024214320831552005,0.191
portalocker,0.091,0.09300000000000001,0.02705549851693736,0.121,3.0,0.109,0.09966666666666667,0.01973153144926499,0.113,0.084,0.09133333333333334,0.020033305601755626,0.114
portpicker,0.092,0.09200000000000001,0.015,0.107,3.0,0.10099999999999999,0.10933333333333334,0.01619670748434179,0.128,0.102,0.09833333333333334,0.008144527815247079,0.10400000000000001
post,0.106,0.09599999999999999,0.028354893757515653,0.11800000000000001,3.0,0.09300000000000001,0.09100000000000001,0.014106735979665887,0.10400000000000001,0.096,0.09599999999999999,0.015999999999999993,0.11199999999999999
pot,0.075,0.09200000000000001,0.0338673884437522,0.131,3.0,0.10300000000000001,0.102,0.00458257569495585,0.106,0.638,0.6073333333333334,0.06379132647416366,0.65
powerlaw,0.096,0.09466666666666668,0.008082903768654759,0.102,3.0,0.188,0.18499999999999997,0.03160696125855822,0.215,0.8759999999999999,0.8496666666666667,0.07409678355592321,0.907
pox,0.083,0.08366666666666667,0.013012814197295419,0.09699999999999999,3.0,0.114,0.10666666666666667,0.017214335111567152,0.11900000000000001,0.083,0.08766666666666667,0.013613718571108092,0.10300000000000001
poyo,0.078,0.08733333333333333,0.01616580753730952,0.106,3.0,0.113,0.11399999999999999,0.007549834435270745,0.122,0.095,0.09333333333333334,0.005686240703077331,0.098
ppft,0.098,0.09066666666666667,0.01357694123627754,0.099,3.0,0.106,0.107,0.0017320508075688787,0.109,0.115,0.107,0.023065125189341593,0.125
pprint,0.083,0.09200000000000001,0.018248287590894658,0.113,3.0,0.084,0.09233333333333334,0.01443375672974064,0.109,0.107,0.10566666666666667,0.0041633319989322695,0.109
pprintpp,0.09699999999999999,0.10366666666666667,0.021779194965226185,0.128,3.0,0.099,0.09200000000000001,0.01757839583124694,0.105,0.1,0.09766666666666668,0.016623276853055587,0.113
ppscore,0.124,0.11633333333333333,0.01965536398374076,0.131,3.0,0.18899999999999997,0.19099999999999998,0.005291502622129162,0.19699999999999998,1.045,1.018,0.0847879708449258,1.0859999999999999
pqdict,0.096,0.09400000000000001,0.012124355652982139,0.105,3.0,0.11800000000000001,0.10933333333333334,0.027061657993059724,0.131,0.1,0.09366666666666668,0.0300055550412475,0.12
praat-parselmouth,0.09699999999999999,0.09199999999999998,0.008660254037844387,0.09699999999999999,3.0,0.218,0.20866666666666667,0.018823743871327334,0.221,0.337,0.34900000000000003,0.02893095228297886,0.382
praw,0.086,0.07966666666666666,0.010969655114602883,0.086,3.0,0.09699999999999999,0.10633333333333334,0.017925772879665007,0.127,0.205,0.20299999999999999,0.03704051835490426,0.239
prawcore,0.078,0.08633333333333333,0.02362907813126304,0.113,3.0,0.107,0.10966666666666668,0.021126602503321105,0.132,0.153,0.16533333333333333,0.026727015047201468,0.196
pre-commit,0.096,0.10033333333333334,0.03569780572154728,0.138,3.0,0.10300000000000001,0.10200000000000002,0.01652271164185831,0.11800000000000001,0.23600000000000002,0.22,0.036715119501371636,0.24600000000000002
prefect,0.084,0.08600000000000001,0.010148891565092213,0.09699999999999999,3.0,0.115,0.12166666666666666,0.014224392195567927,0.138,0.599,0.6043333333333333,0.049217205663602354,0.6559999999999999
prefetch-generator,0.081,0.08900000000000001,0.017435595774162694,0.109,3.0,0.18,0.18666666666666668,0.015143755588800717,0.204,0.19,0.18566666666666667,0.014011899704655797,0.19699999999999998
preshed,0.077,0.08166666666666667,0.010785793124908955,0.094,3.0,0.109,0.12033333333333333,0.02500666577801473,0.149,0.095,0.09733333333333334,0.005859465277082315,0.10400000000000001
pretrainedmodels,0.114,0.108,0.018734993995195202,0.12300000000000001,3.0,0.212,0.19099999999999998,0.03811823710509184,0.214,4.346,4.339666666666667,0.030005555041248,4.3660000000000005
pretty-midi,0.098,0.09833333333333334,0.00950438495292217,0.10800000000000001,3.0,0.245,0.248,0.021656407827707728,0.271,0.513,0.48066666666666663,0.06216376221990863,0.52
pretty_html_table,0.092,0.09100000000000001,0.01252996408614167,0.10300000000000001,3.0,0.10800000000000001,0.10633333333333334,0.005686240703077328,0.111,0.48,0.482,0.020074859899884747,0.503
pretty_midi,0.106,0.104,0.019078784028338906,0.122,3.0,0.253,0.25199999999999995,0.03051229260478469,0.282,0.428,0.4606666666666667,0.06633500835406096,0.537
prettypandas,0.08,0.08233333333333333,0.006806859285554046,0.09,3.0,0.2,0.19733333333333336,0.007371114795832018,0.203,0.72,0.71,0.02088061301782111,0.7240000000000001
prettyprinter,0.081,0.08700000000000001,0.011269427669584647,0.1,3.0,0.11199999999999999,0.11733333333333333,0.018583146486355152,0.138,0.162,0.16866666666666666,0.019857828011475297,0.191
prettytable,0.114,0.11166666666666665,0.011676186592091324,0.122,3.0,0.098,0.10400000000000002,0.012165525060596441,0.11800000000000001,0.141,0.132,0.018248287590894665,0.14400000000000002
primer3plus,0.489,0.46433333333333326,0.04446721638840614,0.491,3.0,0.47100000000000003,0.476,0.023895606290697025,0.502,0.501,0.49300000000000005,0.022113344387496,0.51
prince,0.09699999999999999,0.10499999999999998,0.01928730152198591,0.127,3.0,0.09300000000000001,0.09999999999999999,0.017578395831246946,0.12,1.113,1.1026666666666667,0.03855299383100273,1.135
print-function,0.107,0.10133333333333333,0.01817507450695411,0.11599999999999999,3.0,0.086,0.08233333333333333,0.015821925715074424,0.096,0.08,0.08966666666666667,0.019399312702601944,0.11199999999999999
prob140,0.11199999999999999,0.11199999999999999,0.032999999999999995,0.145,3.0,0.218,0.216,0.013114877048604014,0.228,4.393,4.3886666666666665,0.09657294307068323,4.4830000000000005
probableparsing,0.077,0.077,0.009999999999999995,0.087,3.0,0.10400000000000001,0.10700000000000003,0.010816653826391968,0.11900000000000001,0.11800000000000001,0.11499999999999999,0.014730919862656231,0.128
probablepeople,0.087,0.08933333333333333,0.004932882862316253,0.095,3.0,0.28600000000000003,0.2793333333333334,0.016072751268321604,0.29100000000000004,0.449,0.459,0.03897435053981017,0.502
prody,9.372,9.223666666666668,0.35179302627160325,9.477,3.0,9.551,9.476999999999999,0.12903875386875166,9.552,9.552999999999999,9.522,0.06802205524680936,9.568999999999999
progiter,0.115,0.10933333333333334,0.019139836293274117,0.125,3.0,0.092,0.09333333333333334,0.008082903768654765,0.102,0.098,0.09833333333333334,0.0025166114784235852,0.10099999999999999
proglog,0.09300000000000001,0.09300000000000001,0.003999999999999991,0.09699999999999999,3.0,0.16699999999999998,0.18066666666666667,0.024542480178933287,0.209,0.19399999999999998,0.21299999999999997,0.03732291521304307,0.256
progress,0.106,0.09666666666666666,0.021571586249817906,0.11199999999999999,3.0,0.162,0.17566666666666667,0.03552933060632208,0.21600000000000003,0.192,0.19466666666666668,0.01814754345175493,0.214
progressbar,0.10099999999999999,0.09033333333333332,0.023860706890897712,0.107,3.0,0.21100000000000002,0.20733333333333334,0.023713568549109876,0.22899999999999998,0.165,0.17566666666666667,0.030435724623102584,0.21
progressbar2,0.092,0.09466666666666666,0.006429100507328635,0.102,3.0,0.109,0.10466666666666667,0.012096831541082709,0.114,0.09699999999999999,0.09833333333333331,0.013051181300301256,0.11199999999999999
proj,0.102,0.11066666666666668,0.01767295485574875,0.131,3.0,0.09300000000000001,0.09133333333333334,0.013576941236277541,0.10400000000000001,0.14400000000000002,0.147,0.007937253933193772,0.156
projectq,0.081,0.08366666666666667,0.01026320287889377,0.095,3.0,0.527,0.552,0.05402777063696039,0.614,1.29,1.2716666666666667,0.03438507428134093,1.2930000000000001
prometheus-client,0.091,0.08900000000000001,0.008185352771872455,0.096,3.0,0.08,0.08333333333333333,0.007571877794400359,0.092,0.08800000000000001,0.09066666666666667,0.016165807537309524,0.10800000000000001
prometheus_client,0.095,0.09266666666666667,0.012662279942148394,0.10400000000000001,3.0,0.08900000000000001,0.09866666666666668,0.01761628034896508,0.11900000000000001,0.12300000000000001,0.12166666666666666,0.004163331998932264,0.125
promise,0.098,0.09533333333333334,0.0046188021535170124,0.098,3.0,0.20600000000000002,0.20333333333333337,0.014189197769195189,0.21600000000000003,0.18899999999999997,0.19199999999999998,0.015716233645501697,0.209
prompt-toolkit,0.111,0.11166666666666665,0.010016652800877811,0.122,3.0,0.13,0.13233333333333333,0.010692676621563632,0.14400000000000002,0.11800000000000001,0.13133333333333333,0.025735837529276828,0.161
prompt_toolkit,0.087,0.08966666666666666,0.011239810200058242,0.102,3.0,0.12,0.12066666666666666,0.004041451884327385,0.125,0.158,0.15100000000000002,0.014798648586948737,0.161
properscoring,0.086,0.08266666666666667,0.014294521094927709,0.095,3.0,0.10099999999999999,0.09766666666666668,0.00850490054811538,0.10400000000000001,0.604,0.6016666666666667,0.008736894948054057,0.609
proselint,0.084,0.08566666666666667,0.005686240703077328,0.092,3.0,0.121,0.12666666666666668,0.021079215671683173,0.15,0.36,0.357,0.009848857801796075,0.365
protego,0.092,0.09133333333333334,0.013012814197295431,0.10400000000000001,3.0,0.408,0.40399999999999997,0.02029778313018445,0.42200000000000004,0.449,0.42133333333333334,0.062292321624204505,0.465
proteus,0.09699999999999999,0.10833333333333334,0.023180451534284947,0.135,3.0,0.10300000000000001,0.10333333333333333,0.017502380790433435,0.121,0.125,0.12266666666666666,0.01464012750399851,0.136
protobuf,0.095,0.10133333333333333,0.03690979996333403,0.141,3.0,0.13699999999999998,0.132,0.014177446878757832,0.14300000000000002,0.13,0.13133333333333333,0.006110100926607789,0.138
prov,0.09,0.08766666666666667,0.0077674534651540296,0.094,3.0,0.141,0.13699999999999998,0.02920616373302045,0.16399999999999998,0.33899999999999997,0.33666666666666667,0.018610033136277116,0.354
psrecord,0.092,0.08433333333333333,0.01415391583037476,0.09300000000000001,3.0,0.08800000000000001,0.08833333333333333,0.0035118845842842454,0.092,0.113,0.10933333333333334,0.016802777548171412,0.124
psutil,0.078,0.08533333333333333,0.03360555509634283,0.122,3.0,0.10400000000000001,0.10866666666666669,0.008962886439832498,0.11900000000000001,0.122,0.121,0.022516660498395413,0.14300000000000002
psychtoolbox,0.09,0.09466666666666666,0.012662279942148387,0.109,3.0,0.115,0.11066666666666668,0.014011899704655793,0.122,0.324,0.33233333333333337,0.0170977581376429,0.35200000000000004
psycopg2,0.076,0.08633333333333333,0.0178978583448784,0.107,3.0,0.569,0.5813333333333333,0.03137408697210704,0.617,0.5820000000000001,0.6126666666666667,0.07768097150096231,0.701
