library,user_time_constant_median,user_time_constant_average,user_time_constant_std,user_time_constant_max,user_time_full_median,user_time_full_average,user_time_full_std,user_time_full_max,user_time_solo_len,user_time_solo_median,user_time_solo_average,user_time_solo_std,user_time_solo_max
monty,0.662,0.6702857142857143,0.040573859752777976,0.726,0.858,0.8600000000000001,0.05137768646666241,0.932,7.0,0.894,0.8891428571428571,0.038984734497101825,0.951
moranpycess,0.618,0.618,,0.618,0.5710000000000001,0.5710000000000001,,0.5710000000000001,1.0,0.693,0.693,,0.693
mordred,0.701,0.689857142857143,0.038455292533141956,0.7240000000000001,4.601,4.594,0.082389319696184,4.708,7.0,1.5619999999999998,1.5575714285714286,0.05462251410928507,1.615
more-itertools,0.6455,0.63925,0.030489069079480517,0.669,0.8109999999999999,0.80025,0.04340026881637178,0.8390000000000001,4.0,0.813,0.813,0.01947648154398868,0.833
more_itertools,0.6910000000000001,0.68625,0.03811714399934322,0.727,0.775,0.7625,0.07088723439378915,0.8270000000000001,4.0,0.7979999999999999,0.787,0.07795725324389864,0.8690000000000001
morphr,0.7929999999999999,0.7929999999999999,,0.7929999999999999,6.954,6.954,,6.954,1.0,0.9890000000000001,0.9890000000000001,,0.9890000000000001
mortgage,0.757,0.757,,0.757,0.779,0.779,,0.779,1.0,0.73,0.73,,0.73
mosek,0.7090000000000001,0.7090000000000001,,0.7090000000000001,3.847,3.847,,3.847,1.0,1.7380000000000002,1.7380000000000002,,1.7380000000000002
mosestokenizer,0.68,0.6749999999999999,0.027574142476844785,0.721,3.446,3.416571428571428,0.06955539073970006,3.5039999999999996,7.0,1.41,1.4207142857142858,0.07992019829328569,1.508
moto,0.8595,0.879,0.04842175819470689,0.951,7.5715,7.615500000000001,0.4163720291598208,8.097000000000001,4.0,2.246,2.228,0.05203204141039779,2.2680000000000002
motor,0.696,0.696,,0.696,1.4709999999999999,1.4709999999999999,,1.4709999999999999,1.0,0.812,0.812,,0.812
mousai,0.733,0.7175714285714286,0.03128821472938939,0.75,7.73,7.717571428571429,0.1639785119488291,7.922999999999999,7.0,0.8,0.7971428571428572,0.04089184340602485,0.8540000000000001
mouseinfo,0.69,0.6965,0.04553753030925884,0.752,3.6159999999999997,3.6340000000000003,0.08617037387254006,3.753,4.0,1.4769999999999999,1.4525,0.10776053699445512,1.551
moviepy,0.793,0.7827500000000001,0.03550938842991624,0.812,6.9555,6.98525,0.14761069292794024,7.184,4.0,1.7439999999999998,1.738,0.06468899958004186,1.806
mpds_client,0.808,0.8135000000000001,0.04290687590584992,0.8640000000000001,14.0365,14.183,0.4453275947734063,14.834000000000001,4.0,1.573,1.58325,0.038525965270191496,1.6380000000000001
mpi4py,2.3055000000000003,2.2882499999999997,0.07851698330085426,2.3609999999999998,2.2085,2.22925,0.08901825655448445,2.355,4.0,2.234,2.228,0.024385788210895872,2.25
mpl-finance,0.7070000000000001,0.7070000000000001,,0.7070000000000001,5.354,5.354,,5.354,1.0,0.753,0.753,,0.753
mpl-interactions,0.7484999999999999,0.753,0.04176920715870314,0.8029999999999999,5.3340000000000005,5.3165000000000004,0.12335720489699849,5.442,4.0,0.958,0.9585,0.010115993936995669,0.971
mpl-scatter-density,0.7165,0.7165000000000001,0.02431049156228645,0.7390000000000001,5.4665,5.474,0.06344026061316824,5.545,4.0,0.8514999999999999,0.85075,0.006701989754294333,0.858
mpl_finance,0.7150000000000001,0.707,0.03209361307176246,0.735,5.3865,5.37825,0.10443937635457917,5.495,4.0,0.755,0.76275,0.049148584245462555,0.8290000000000001
mpl_toolkits,0.6595,0.659,0.009695359714832638,0.669,0.664,0.6512500000000001,0.040958312139702885,0.684,4.0,0.604,0.61725,0.04544135414648936,0.6809999999999999
mplcairo,5.081,5.081,,5.081,5.3020000000000005,5.3020000000000005,,5.3020000000000005,1.0,5.255,5.255,,5.255
mplcursors,0.668,0.6745,0.06674079212395771,0.762,6.579,6.647499999999999,0.17230496220364627,6.898,4.0,2.2104999999999997,2.21025,0.07579083057995871,2.292
mplcyperpunk,0.6509999999999999,0.6449999999999999,0.024583192089989745,0.6759999999999999,0.67,0.6594285714285714,0.027439977787024172,0.691,7.0,0.664,0.6635714285714286,0.019915296824778866,0.696
mpld3,0.71,0.7170000000000001,0.02290560339014601,0.7490000000000001,6.300000000000001,6.320500000000001,0.059958318855684936,6.407,4.0,1.6109999999999998,1.5917499999999998,0.060977454850132784,1.6369999999999998
mpldatacursor,0.726,0.724,0.024939927826679833,0.752,5.330500000000001,5.2845,0.09638291688191826,5.337000000000001,4.0,0.829,0.8325,0.01601041327803049,0.8540000000000001
mplex-image,0.841,0.8362857142857142,0.04101915928650213,0.88,17.45,17.533571428571427,1.8166659807775034,19.294,7.0,5.729,5.390428571428572,1.1593743797328593,6.296
mplfinance,0.7104999999999999,0.70875,0.02586342333618402,0.736,8.1565,8.16025,0.1001977211983056,8.279,4.0,0.834,0.8304999999999999,0.05154609587543951,0.887
mplhep,0.7464999999999999,0.75075,0.03344024521441197,0.792,8.7035,8.682749999999999,0.2268220668277225,8.923,4.0,1.166,1.178,0.04856610615096354,1.2429999999999999
mplleaflet,0.6214999999999999,0.628,0.05412947441089747,0.695,1.7865000000000002,1.79375,0.03069609095634164,1.837,4.0,1.4135,1.419,0.09533449882737453,1.5390000000000001
mplstereonet,0.7095,0.69625,0.05189332005823746,0.7390000000000001,5.3985,5.335,0.16290488022155775,5.445,4.0,0.8015,0.7955,0.0613541631295981,0.861
mpltools,0.696,0.6864285714285715,0.053500333777329975,0.7709999999999999,7.671,7.658,0.08948556680642213,7.75,7.0,1.463,1.466,0.02730689778548032,1.508
mpmath,0.6565,0.646,0.04280965623158714,0.6829999999999999,1.1265,1.10175,0.06103209538158333,1.143,4.0,1.112,1.11225,0.05168736144681156,1.1740000000000002
mpu,0.6995,0.69375,0.03179491573611521,0.726,0.8825,0.8645,0.03702701716314723,0.884,4.0,0.8140000000000001,0.8205,0.022883764259113218,0.853
mrc,0.6809999999999999,0.6809999999999999,,0.6809999999999999,2.7319999999999998,2.7319999999999998,,2.7319999999999998,1.0,0.78,0.78,,0.78
mrcnn,0.591,0.591,,0.591,1.357,1.357,,1.357,1.0,1.386,1.386,,1.386
mrcz,0.7020000000000001,0.6922857142857143,0.02482414339384333,0.716,2.793,2.7774285714285716,0.09141454505503517,2.903,7.0,0.789,0.777,0.042657551109582796,0.8190000000000001
mrjob,0.6779999999999999,0.6705,0.03674688195389276,0.706,1.225,1.2012500000000002,0.07040063920164362,1.256,4.0,0.979,0.981,0.06963236795245917,1.062
msal,0.774,0.7725,0.03803068936179485,0.8170000000000001,2.953,2.9029999999999996,0.12951705164443283,2.992,4.0,0.915,0.884,0.1003028746680107,0.965
msal-extensions,0.768,0.7732857142857144,0.03736180886821143,0.831,3.014,2.9625714285714286,0.18711035704707987,3.1189999999999998,7.0,0.9079999999999999,0.8958571428571428,0.03254447506325545,0.9279999999999999
msgpack,0.6745,0.6775,0.03454948142399053,0.7140000000000001,0.862,0.86175,0.050874846437114624,0.9229999999999999,4.0,0.9099999999999999,0.8997499999999999,0.058002155132374215,0.9540000000000001
msgpack-numpy,0.6875,0.67325,0.06164616776410351,0.731,2.912,2.9335,0.06518946745193328,3.028,4.0,0.7725,0.7585,0.041412558481697254,0.79
msgpack-python,0.6459999999999999,0.6415,0.03799561378194414,0.682,1.4129999999999998,1.4147499999999997,0.028814059068447712,1.4509999999999998,4.0,1.4565000000000001,1.4565000000000001,0.04699290726623896,1.504
mshr,0.634,0.6374285714285713,0.05003950820054476,0.7120000000000001,0.64,0.6545714285714287,0.030826704564155268,0.703,7.0,0.669,0.6522857142857142,0.05256016960181377,0.6990000000000001
msmb_theme,0.6935,0.6952499999999999,0.06708887140701257,0.764,1.31,1.3144999999999998,0.014910846164230045,1.3359999999999999,4.0,1.3479999999999999,1.3497500000000002,0.055966507841744034,1.4040000000000001
msrest,0.7555000000000001,0.75025,0.02578597810180312,0.775,2.0025,1.9847500000000002,0.09268719796534297,2.077,4.0,0.9435,0.9425000000000001,0.015800843859321793,0.9570000000000001
msrestazure,0.8445,0.84475,0.021777281740382553,0.868,3.4025,3.41075,0.1098252399648338,3.537,4.0,0.9335,0.925,0.0579827560572969,0.9840000000000001
mss,0.71,0.71,,0.71,0.8109999999999999,0.8109999999999999,,0.8109999999999999,1.0,0.857,0.857,,0.857
msticpy,2.2045,2.19775,0.05414409786240163,2.255,31.430999999999997,31.5395,0.3786119385333738,32.074,4.0,2.7945,2.804,0.11365151414154895,2.952
mtcnn,0.7324999999999999,0.73125,0.0205811402340428,0.754,7.631,7.7010000000000005,0.2473984640211012,8.056000000000001,4.0,0.886,0.8812500000000001,0.030826125283596722,0.909
mtna-rds,0.642,0.642,,0.642,0.7759999999999999,0.7759999999999999,,0.7759999999999999,1.0,0.787,0.787,,0.787
muffle,0.669,0.6667142857142858,0.04181990867881906,0.7190000000000001,1.381,1.3587142857142858,0.07780470055575972,1.4580000000000002,7.0,1.38,1.3699999999999999,0.07252126125029355,1.485
mujoco-py,11.644,11.670714285714283,0.20507698902746715,11.989,12.328,12.416142857142857,0.31935478106719467,12.933,7.0,11.818,11.805428571428573,0.15682352836108152,12.007
multi-key-dict,0.6839999999999999,0.683,0.01897366596101026,0.705,1.3965,1.39925,0.019889276842895265,1.426,4.0,1.3925,1.375,0.08176796438703839,1.4469999999999998
multicoretsne,1.369,1.3707142857142858,0.08018668693682733,1.464,3.8930000000000002,3.898857142857143,0.07687962142516173,4.024,7.0,1.3980000000000001,1.4054285714285715,0.04294902848283132,1.4680000000000002
multidict,0.6685000000000001,0.66225,0.0320767309223784,0.691,1.2065000000000001,1.16975,0.08065306359132712,1.217,4.0,1.2145,1.21325,0.057990660167536213,1.2790000000000001
multimethodic,0.674,0.673,0.0243241991988774,0.7090000000000001,1.345,1.332857142857143,0.07067868271605085,1.454,7.0,1.351,1.3438571428571426,0.06659686822323446,1.442
multinorm,0.655,0.655,,0.655,9.886000000000001,9.886000000000001,,9.886000000000001,1.0,2.273,2.273,,2.273
multipledispatch,0.671,0.6785000000000001,0.034923726414382905,0.725,0.821,0.82625,0.026437032107758728,0.863,4.0,0.7665,0.766,0.040024992192379004,0.812
multiprocess,0.7015,0.694,0.038944404818493004,0.731,0.9904999999999999,0.9824999999999999,0.030643106892089093,1.01,4.0,0.919,0.9064999999999999,0.04482186966202994,0.945
multiprocessing,1.619,1.5884285714285713,0.04614418397030895,1.629,1.597,1.5927142857142855,0.04038858867598739,1.6469999999999998,7.0,1.618,1.6228571428571428,0.047526934719267576,1.68
multiprocessing-on-dill,0.685,0.6891428571428572,0.022319114165729275,0.732,1.5319999999999998,1.5244285714285717,0.07432105386509966,1.6369999999999998,7.0,1.4269999999999998,1.4357142857142857,0.04980533534242527,1.508
multitasking,0.6679999999999999,0.6715,0.025540817005987364,0.7020000000000001,1.3479999999999999,1.3417499999999998,0.07519917996006785,1.411,4.0,1.4,1.4057499999999998,0.06036762377301253,1.484
munch,0.694,0.6735000000000001,0.06413787232725036,0.7240000000000001,0.8345,0.8214999999999999,0.08573797291748851,0.9109999999999999,4.0,0.795,0.7785,0.050202921561731194,0.818
munkres,0.685,0.684,0.027313000567495353,0.728,0.772,0.7654285714285715,0.018338094619826596,0.7829999999999999,7.0,0.75,0.7564285714285715,0.03165363140229542,0.809
munkres3,0.68,0.6678571428571428,0.04553177854139742,0.706,1.33,1.344285714285714,0.05292042543830708,1.413,7.0,1.374,1.3632857142857144,0.031956816099825994,1.4040000000000001
murmurhash,0.6735,0.6717500000000001,0.016276260831857823,0.6890000000000001,0.794,0.79725,0.026196373794859472,0.8320000000000001,4.0,0.8145,0.8205,0.01793506806975278,0.846
musdb,0.7659999999999999,0.7659999999999999,,0.7659999999999999,4.513999999999999,4.513999999999999,,4.513999999999999,1.0,0.868,0.868,,0.868
museval,0.857,0.8367142857142857,0.03918211448145819,0.868,12.385,12.372142857142856,0.34633915389948255,13.020999999999999,7.0,0.991,0.9592857142857143,0.06756407893181672,1.025
music21,0.6785,0.67175,0.04301453242800618,0.713,7.4375,7.379,0.24600677497445772,7.602,4.0,6.853,6.83325,0.07563233435508919,6.901
mutagen,0.722,0.722,,0.722,0.9520000000000001,0.9520000000000001,,0.9520000000000001,1.0,0.9840000000000001,0.9840000000000001,,0.9840000000000001
mutagene,0.836,0.8255714285714285,0.041572655848354415,0.865,18.329,18.303428571428576,0.16606911928757942,18.59,7.0,1.641,1.6574285714285715,0.04979912028291657,1.7280000000000002
mvp-module-library,1.3345,1.3137500000000002,0.0641580080738173,1.3619999999999999,33.9675,34.027,0.5049336590087855,34.589,4.0,1.432,1.441,0.04029061098237811,1.4969999999999999
mw_plot,0.8009999999999999,0.8009999999999999,,0.8009999999999999,12.498,12.498,,12.498,1.0,2.322,2.322,,2.322
mwapi,0.6875,0.6977500000000001,0.04786352125227168,0.764,1.5745,1.5724999999999998,0.01752141546793522,1.589,4.0,0.7869999999999999,0.787,0.007302967433402229,0.795
mwclient,0.721,0.7065714285714284,0.06434505197981982,0.7709999999999999,1.8330000000000002,1.8234285714285712,0.04751090100477694,1.9,7.0,0.8440000000000001,0.8371428571428572,0.02530763107199464,0.865
mwparserfromhell,0.6375,0.64225,0.0523282906275372,0.7070000000000001,0.825,0.834,0.022905603390146002,0.868,4.0,0.7969999999999999,0.80625,0.056061721938116274,0.882
mwreverts,0.6915,0.67975,0.033866158132664886,0.706,0.7825,0.7782499999999999,0.011757976016304926,0.787,4.0,0.79,0.78525,0.029499999999999985,0.816
mwtypes,0.6779999999999999,0.6955,0.03566978179542648,0.7490000000000001,0.814,0.82075,0.03353977737950371,0.867,4.0,0.7515000000000001,0.7545000000000001,0.023043437243605813,0.78
mwviews,0.8160000000000001,0.815,0.057381762491811525,0.878,4.824,4.801500000000001,0.07903374806583173,4.865,4.0,1.5095,1.5022499999999999,0.022246722605064027,1.52
mxboard,0.6579999999999999,0.6644285714285714,0.06915648232536879,0.731,3.949,4.005571428571428,0.12239533915807033,4.252,7.0,0.81,0.7905714285714286,0.051471212481208534,0.84
mxnet,0.6765,0.6767500000000001,0.044304815389150126,0.7290000000000001,5.3229999999999995,5.3469999999999995,0.17736215304662195,5.568,4.0,2.7255000000000003,2.8137499999999998,0.2535368152096785,3.185
mxnet-cu90,0.718,0.718,,0.718,16.632,16.632,,16.632,1.0,13.612,13.612,,13.612
mxnet_mkl,0.743,0.7372857142857143,0.027201190450139547,0.772,6.059,6.050857142857143,0.2161715588534782,6.419,7.0,3.403,3.363428571428572,0.09747966820976448,3.49
mycapytain,0.726,0.726,,0.726,8.185,8.185,,8.185,1.0,1.505,1.505,,1.505
myhdl,0.6629999999999999,0.6654285714285714,0.04507348497308643,0.718,1.6569999999999998,1.6827142857142856,0.10025752554582332,1.8119999999999998,7.0,1.6119999999999999,1.625857142857143,0.05481614291255393,1.7280000000000002
myhdlpeek,0.728,0.728,,0.728,11.171,11.171,,11.171,1.0,1.548,1.548,,1.548
myo-python,0.692,0.6769999999999999,0.03989151956661129,0.706,2.0465,2.0615,0.07067531393633843,2.153,4.0,1.4315,1.43925,0.06227559714687603,1.5219999999999998
mypy,0.7,0.69325,0.03579920855735968,0.7290000000000001,2.6195,2.5422499999999997,0.18200801264413244,2.658,4.0,2.1895,2.189,0.018920887928424453,2.208
mypy-extensions,0.6759999999999999,0.67775,0.01656049516167919,0.6990000000000001,0.732,0.72325,0.07420411039827918,0.7879999999999999,4.0,0.8019999999999999,0.77775,0.05758689086936365,0.815
mysql,7.8635,7.8625,0.14427404478976802,8.026,7.9510000000000005,7.94675,0.24084209903309475,8.197000000000001,4.0,7.922,7.928,0.2834795701045612,8.279
mysql-connector,0.67,0.6507142857142857,0.047943419032975006,0.708,1.854,1.807,0.07318242047559426,1.8769999999999998,7.0,1.8030000000000002,1.7992857142857144,0.060439265067543275,1.8840000000000001
mysql-connector-python,0.6844999999999999,0.6819999999999999,0.05404319260246074,0.742,2.205,2.2032499999999997,0.016997548842896646,2.219,4.0,1.696,1.7049999999999998,0.0777474544063448,1.806
mysql-connector-python-rf,1.692,1.7135714285714287,0.05896851460131684,1.8030000000000002,1.724,1.7232857142857143,0.015902979654918815,1.746,7.0,1.72,1.724142857142857,0.042635777509147425,1.777
mysql.connector,0.6629999999999999,0.6629999999999999,,0.6629999999999999,1.871,1.871,,1.871,1.0,1.88,1.88,,1.88
mysqlclient,7.3815,7.4072499999999994,0.12879538035193608,7.582999999999999,7.4205,7.404999999999999,0.13489996293550285,7.55,4.0,7.388999999999999,7.43075,0.19369628287605387,7.702000000000001
mysqltsv,0.685,0.6775,0.036990989893936774,0.7140000000000001,1.4085,1.4105,0.02795830228512929,1.446,4.0,1.4095,1.38725,0.09911399161235177,1.482
myst-nb,1.7305,1.6917499999999999,0.1122241061448031,1.7790000000000001,17.823,17.999249999999996,0.6594661350921163,18.941,4.0,1.851,1.83525,0.03844801685392888,1.86
myst-parser,0.8820000000000001,0.8695,0.04608325798667742,0.91,5.653499999999999,5.76475,0.330486888292612,6.239,4.0,1.116,1.0955,0.0656734345074171,1.145
myst_nb,1.6680000000000001,1.6635,0.06615889962809234,1.734,18.183999999999997,18.2245,0.3841228102226322,18.723,4.0,1.871,1.85325,0.08544150045498966,1.9280000000000002
myst_parser,0.871,0.8787499999999999,0.033008837200563926,0.9209999999999999,5.435499999999999,5.346,0.22721649001191238,5.501,4.0,1.1030000000000002,1.1067500000000001,0.03065262359624916,1.146
mystic,0.746,0.746,,0.746,9.658999999999999,9.658999999999999,,9.658999999999999,1.0,1.126,1.126,,1.126
myturtle,0.706,0.6937142857142857,0.038823164415566346,0.7340000000000001,5.933,5.913857142857142,0.07771192223296788,6.013999999999999,7.0,1.42,1.4332857142857143,0.05440500677239886,1.5190000000000001
naima,0.768,0.768,,0.768,10.862,10.862,,10.862,1.0,0.99,0.99,,0.99
naked,0.701,0.7048571428571428,0.023526074693331053,0.741,1.797,1.7772857142857141,0.07548667495153101,1.874,7.0,0.8959999999999999,0.894142857142857,0.042065142225793016,0.95
namedtupled,0.698,0.6828571428571429,0.052884870462255276,0.7190000000000001,2.042,2.043142857142857,0.05138556402800499,2.123,7.0,0.76,0.7541428571428571,0.05333050587743244,0.833
nameparser,0.6465000000000001,0.65475,0.038801847035074714,0.7090000000000001,0.779,0.7777499999999999,0.04543401809217406,0.828,4.0,0.794,0.7987500000000001,0.012553220038433717,0.8170000000000001
names,0.667,0.66925,0.0251578350949892,0.6970000000000001,1.4755,1.4967500000000002,0.056423251708257065,1.578,4.0,1.3865,1.38525,0.05876152369252064,1.452
nano,0.6859999999999999,0.6859999999999999,,0.6859999999999999,0.868,0.868,,0.868,1.0,0.7709999999999999,0.7709999999999999,,0.7709999999999999
napalm,0.9570000000000001,0.9570000000000001,,0.9570000000000001,10.58,10.58,,10.58,1.0,1.229,1.229,,1.229
napari,1.229,1.2105000000000001,0.07596709814123485,1.278,20.027,20.105,0.39763299661874074,20.656999999999996,4.0,1.78,1.7885,0.02984962311319854,1.831
nara-wpe,9.432,9.504142857142856,0.2952769482883418,9.995,9.426,9.450142857142856,0.2775040111250214,9.988,7.0,9.222999999999999,9.331285714285713,0.24637283013467964,9.833
nashpy,0.6845000000000001,0.6795,0.052360926908016706,0.737,6.3,6.30225,0.03258194796713836,6.343,4.0,1.6675,1.66425,0.020950338103874876,1.686
natasha,0.7535000000000001,0.749,0.04322807729551088,0.7959999999999999,5.435,5.428999999999999,0.243711578168402,5.709,4.0,1.27,1.27725,0.06382985195032172,1.3619999999999999
natsort,0.6675,0.6742499999999999,0.03160564295607143,0.716,0.7955,0.796,0.04705316142407435,0.852,4.0,0.8525,0.854,0.014537308324904295,0.871
natural,0.6809999999999999,0.6809999999999999,,0.6809999999999999,1.4480000000000002,1.4480000000000002,,1.4480000000000002,1.0,1.43,1.43,,1.43
navigator-updater,0.605,0.6114999999999999,0.05479963503528106,0.682,0.6465000000000001,0.63775,0.039702015062210584,0.6759999999999999,4.0,0.666,0.6595000000000001,0.033709543653590676,0.6890000000000001
nb-black,0.783,0.79225,0.07515484016349183,0.877,5.758,5.740749999999999,0.09112034167334247,5.829,4.0,1.574,1.5895,0.045295327205647495,1.6540000000000001
nb-clean,0.7725,0.768,0.021556128285633025,0.789,2.7635,2.7475,0.05797988156823568,2.7969999999999997,4.0,0.9159999999999999,0.9067500000000001,0.029466082196315052,0.9309999999999999
nb-conda,0.645,0.64025,0.041185555720422234,0.685,0.626,0.6325000000000001,0.033906734827562936,0.677,4.0,0.5925,0.60475,0.047500000000000035,0.669
nb-conda-kernels,0.6655,0.65725,0.035490609086536284,0.69,0.6165,0.62725,0.038612390066747514,0.6809999999999999,4.0,0.6715,0.67025,0.019032866310674267,0.691
nb-pdf-template,0.7,0.6824285714285715,0.04189215178231335,0.733,1.396,1.389,0.05456494601237439,1.4609999999999999,7.0,1.3619999999999999,1.369,0.0697017455544216,1.466
nb2pdf,1.069,1.0787142857142855,0.049671300518892104,1.159,10.751,10.62742857142857,0.2948750340640689,10.939,7.0,1.227,1.2022857142857144,0.08235029707640053,1.304
nb2xls,0.983,0.9877499999999999,0.04888336458687493,1.042,13.192,13.094249999999999,0.2683857609238363,13.293,4.0,1.7815,1.7790000000000001,0.06291263784010327,1.84
nb_black,0.8425,0.8472500000000001,0.05174537016326518,0.915,5.6785000000000005,5.718500000000001,0.34948962788615057,6.142,4.0,1.5835,1.5865,0.012503332889007464,1.604
nb_conda_kernels,0.7120000000000001,0.7120000000000001,,0.7120000000000001,0.654,0.654,,0.654,1.0,0.73,0.73,,0.73
nba-api,0.6729999999999999,0.6809999999999999,0.034491544857641075,0.727,1.675,1.6747142857142856,0.0636571920150276,1.7630000000000001,7.0,1.026,0.9992857142857143,0.04815846857239228,1.0390000000000001
nbautoeval,1.3824999999999998,1.3869999999999998,0.029518355871107276,1.4269999999999998,15.903500000000001,15.9235,0.28344840800399557,16.287,4.0,1.5045,1.52375,0.08046272428895265,1.635
nbclean,1.2645,1.26675,0.03976074278313564,1.306,18.868499999999997,18.837249999999997,0.22114757516192707,19.046,4.0,1.3994999999999997,1.41275,0.04182005101224378,1.472
nbclient,0.8345,0.85225,0.04081972562377161,0.9129999999999999,4.0184999999999995,4.03975,0.07528778121315559,4.148,4.0,1.12,1.12275,0.018997806890972083,1.147
nbconvert,0.966,0.96975,0.01155782563172386,0.986,6.436,6.46225,0.18632476128165737,6.697,4.0,1.2295,1.2149999999999999,0.10703581954965662,1.317
nbdev,1.169,1.154,0.06683312551921136,1.214,10.7595,10.858999999999998,0.5183094313888827,11.571,4.0,1.397,1.41025,0.07076899038420714,1.5030000000000001
nbdiff,2.1069999999999998,2.132142857142857,0.05777089397331672,2.2430000000000003,5.053999999999999,5.052,0.18159662258239628,5.31,7.0,2.234,2.2270000000000003,0.07925486315257464,2.323
nbdime,1.141,1.149,0.041585253796668435,1.202,10.886,10.840250000000001,0.11428728421540726,10.917,4.0,1.6505,1.649,0.033496268448888325,1.685
nbformat,0.8375,0.83375,0.021823152842795228,0.8540000000000001,2.7285000000000004,2.7117500000000003,0.055307473877105384,2.7560000000000002,4.0,1.004,0.9895,0.035341194094144504,1.013
nbforms,0.643,0.6494285714285715,0.042563118396318725,0.7140000000000001,0.737,0.7324285714285715,0.013389761547007276,0.747,7.0,0.764,0.7604285714285715,0.028177160626159298,0.7909999999999999
nbgitpuller,1.1325,1.1385,0.047289886163251964,1.198,9.853000000000002,9.81925,0.1019064113128644,9.896,4.0,1.2610000000000001,1.25925,0.06091182151274083,1.3319999999999999
nbgrader,1.2425,1.22275,0.05544591959738781,1.264,14.196,14.2205,0.5014994184110958,14.849,4.0,2.883,2.9297500000000003,0.11972572822914843,3.1069999999999998
nbimporter,0.6525000000000001,0.66225,0.040161133782136565,0.7190000000000001,0.725,0.749,0.05516641490375581,0.831,4.0,0.7495,0.7462500000000001,0.02808766039859259,0.777
nbinteract,1.1644999999999999,1.16475,0.050737067317691814,1.216,19.0205,18.975749999999998,0.48879878273170896,19.42,4.0,1.3435000000000001,1.3462500000000002,0.02062967118820205,1.37
nbmerge,0.683,0.6855,0.010723805294763593,0.7,1.392,1.3985,0.0415170647645841,1.455,4.0,1.3615,1.3695,0.03882009788756338,1.421
nbparameterise,0.9790000000000001,0.982,0.036578682316343765,1.046,6.59,6.603428571428572,0.05437480158693998,6.6770000000000005,7.0,1.083,1.0932857142857144,0.06179728765815504,1.2209999999999999
nbpdfexport,0.9329999999999999,0.9282857142857143,0.05582924647444884,1.003,7.835,7.861857142857144,0.1790264678489646,8.124,7.0,1.66,1.6734285714285715,0.029590860879992142,1.712
nbpresent,0.7115,0.70425,0.016214705259938175,0.7140000000000001,0.812,0.7977500000000001,0.03628934646238012,0.823,4.0,0.7735000000000001,0.78025,0.0621416392874643,0.848
nbresuse,1.183,1.19025,0.03359935515254223,1.234,10.5565,10.542,0.22572697372415798,10.785,4.0,1.243,1.23725,0.02935273979262128,1.266
nbserverproxy,1.1084999999999998,1.1095,0.03856163896931779,1.1520000000000001,9.883500000000002,9.828750000000001,0.2519158258889918,10.049,4.0,1.174,1.20725,0.09475362789888313,1.341
nbsphinx,1.0215,1.018,0.07427426651719068,1.104,9.718,9.71525,0.2622776836357477,10.032,4.0,1.2505,1.25925,0.05818003666780103,1.3259999999999998
nbstripout,0.8345,0.83025,0.0679037308744274,0.894,2.7985,2.8064999999999998,0.06710439627923032,2.8939999999999997,4.0,0.9005,0.90625,0.04260966244096907,0.963
nbval,0.9735,0.9692500000000001,0.042153489377116465,1.012,7.5335,7.562749999999999,0.07501722024530948,7.6739999999999995,4.0,1.1315,1.1305,0.0137719521734091,1.145
nbzip,1.1749999999999998,1.17275,0.018714967272212994,1.193,10.584,10.56425,0.3619791660671448,10.985999999999999,4.0,1.258,1.2455,0.0701830938806966,1.3130000000000002
nc-time-axis,0.731,0.716857142857143,0.032779203627852097,0.748,5.479,5.4595714285714285,0.10347118301385044,5.5729999999999995,7.0,0.823,0.812857142857143,0.044816026045112305,0.866
ncbi-datasets-pylib,98.1815,98.31675,0.6369533604066576,99.205,99.118,99.11925,0.5422978117848756,99.694,4.0,98.4225,98.3125,0.736101668702537,98.955
ndg-httpsclient,0.74,0.7230000000000001,0.03535533905932738,0.742,2.376,2.37425,0.033944808144987425,2.414,4.0,0.8130000000000001,0.80775,0.03080449101456916,0.8390000000000001
ndlib,0.7745,0.77625,0.03424787098005756,0.8190000000000001,12.651,12.53375,0.4042658984711266,12.882,4.0,0.9079999999999999,0.9235,0.06180345189928041,1.004
neat-python,0.6885,0.678,0.034477045503735745,0.7070000000000001,0.8005,0.79,0.03908111223255202,0.825,4.0,0.751,0.75625,0.05034133490482744,0.8109999999999999
neo,0.682,0.6725714285714285,0.04348508228062102,0.733,4.688,4.699428571428571,0.09144553414074268,4.833,7.0,1.943,1.951857142857143,0.06142048673265451,2.03
neo4j,0.6924999999999999,0.6799999999999999,0.059380131357214115,0.738,2.0809999999999995,2.0745,0.04388241865105735,2.12,4.0,1.6949999999999998,1.7102499999999998,0.14682727948170937,1.8980000000000001
neobolt,0.634,0.634,,0.634,1.49,1.49,,1.49,1.0,1.485,1.485,,1.485
neotime,0.6859999999999999,0.6661428571428571,0.0678194381462733,0.7609999999999999,2.023,2.019428571428571,0.08613334070470263,2.164,7.0,1.62,1.6085714285714285,0.09680712291778461,1.7409999999999999
neovim,0.7025,0.7025,0.02327373340628154,0.731,2.4560000000000004,2.43575,0.09201585008392131,2.523,4.0,1.3130000000000002,1.317,0.022105806175452384,1.347
neptune-client,0.9209999999999999,0.9172857142857145,0.035649751217992576,0.9670000000000001,13.843,13.672714285714287,0.2775324090898901,13.956,7.0,2.24,2.2154285714285713,0.08128316173078164,2.322
