library,real_time_solo_len,real_time_solo_median,real_time_solo_average,real_time_solo_std,real_time_solo_max,real_time_full_median,real_time_full_average,real_time_full_std,real_time_full_max,real_time_constant_median,real_time_constant_average,real_time_constant_std,real_time_constant_max
pymystem3,4.0,0.921,0.9155,0.05223983154643593,0.9670000000000001,1.8725,1.87175,0.05226455140277529,1.935,0.8315000000000001,0.8272500000000002,0.02263294059551258,0.8490000000000001
pymzml,4.0,1.2865,1.28825,0.07131795005466726,1.359,4.3195,4.55725,0.5639245664684825,5.388999999999999,0.7905,0.77525,0.06765291321640672,0.84
pynacl,4.0,1.0474999999999999,1.049,0.0652329160265991,1.123,1.7890000000000001,1.75675,0.10550947824721738,1.8430000000000002,0.7855,0.7947500000000001,0.024499999999999987,0.831
pynanomapper,4.0,1.0230000000000001,1.03475,0.04756311596184583,1.099,7.702,7.7509999999999994,0.15922311389996116,7.975,0.8445,0.8445,0.02757414247684474,0.875
pyneuroml,4.0,1.6285000000000003,1.6425,0.0694190175672345,1.739,9.182,9.1555,0.3660541854243254,9.571,0.9875,0.9825,0.05466565039705776,1.042
pyngrok,1.0,1.835,1.835,,1.835,2.006,2.006,,2.006,0.701,0.701,,0.701
pyngsi,4.0,0.7845,0.76375,0.04320011574058563,0.787,0.781,0.78725,0.030048571790796782,0.8290000000000001,0.7859999999999999,0.787,0.01800000000000005,0.81
pynio,7.0,0.7390000000000001,0.7561428571428571,0.05477660258245475,0.8420000000000001,0.7829999999999999,0.7675714285714285,0.03068581182923221,0.792,0.733,0.7341428571428571,0.046877245977939005,0.8140000000000001
pynisher,4.0,1.6179999999999999,1.6075,0.06396613687465154,1.666,2.1985,2.2045,0.1585233946982798,2.401,0.8,0.79025,0.030510927004380965,0.815
pynlpir,1.0,1.5230000000000001,1.5230000000000001,,1.5230000000000001,2.296,2.296,,2.296,0.833,0.833,,0.833
pynput,4.0,1.6864999999999999,1.6789999999999998,0.04520324472129558,1.725,1.9485,1.9465,0.051861996362140526,1.999,1.6385,1.6415,0.04056681731004617,1.69
pynv,4.0,0.9169999999999999,0.9105,0.035538711287833716,0.941,1.832,1.867,0.11054410884348387,2.028,0.807,0.80475,0.06358393402949102,0.868
pynverse,4.0,2.3865,2.4000000000000004,0.052984274396591986,2.4730000000000003,12.012,11.912749999999999,0.5846750522013633,12.479000000000001,0.8025,0.7725000000000001,0.08865852092908691,0.8420000000000001
pynvim,4.0,1.6825,1.67575,0.04185192150108921,1.713,2.165,2.13425,0.0740061934345139,2.1830000000000003,0.7625,0.76575,0.02443187808308375,0.797
pynvx,1.0,0.898,0.898,,0.898,1.1420000000000001,1.1420000000000001,,1.1420000000000001,0.759,0.759,,0.759
pynwb,4.0,1.1535,1.15225,0.07543374576408093,1.227,12.251,12.368,0.3074573141104304,12.821,0.944,0.9349999999999998,0.03587942771747253,0.966
pyo,4.0,1.8835000000000002,1.8742500000000002,0.0407870485979721,1.913,1.9674999999999998,2.0044999999999997,0.13992497989994498,2.201,0.7805,0.7895,0.022575798250929383,0.823
pyocr,4.0,3.246,3.24675,0.06194823107509464,3.31,4.207,4.21175,0.017017148213885433,4.236000000000001,0.7050000000000001,0.71475,0.06796261227076743,0.8029999999999999
pyod,4.0,1.805,1.81975,0.06390813719707383,1.9080000000000001,20.6355,20.596,0.4501799640143941,20.998,0.9185,0.9055,0.048514602612684254,0.9490000000000001
pyodbc,4.0,1.6764999999999999,1.678,0.0673943617819771,1.7530000000000001,1.712,1.7157499999999999,0.03453862572058512,1.76,1.707,1.7115,0.050914961782695445,1.778
pyomexmeta,4.0,0.8295,0.8202500000000001,0.027837325063063557,0.8420000000000001,0.784,0.77775,0.056975872086348966,0.83,0.7815,0.77175,0.03463500156392857,0.799
pyomo,4.0,3.0685000000000002,3.0687499999999996,0.10967337872063596,3.175,3.1205,3.15125,0.150531004558308,3.358,0.7855000000000001,0.76875,0.03947467542615142,0.794
pyopengl,4.0,2.5100000000000002,2.486,0.09855286229565674,2.5660000000000003,2.6215,2.60275,0.12843513278434862,2.7119999999999997,0.778,0.779,0.02249444375840396,0.8059999999999999
