,library,dependencies,size,size_full
405,bayesianoptimization,['numpy'],24.999999999999996,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
406,ratelimiter,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
407,tld,[],1.3000000000000007,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tld
"
408,dm-sonnet,"['absl-py', 'numpy', 'six', 'wrapt', 'tabulate', 'dm-tree']",25.124,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wrapt
"
409,python-picard,"['numpy', 'numexpr']",26.7,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numexpr
"
410,serial,"['future', 'pyyaml', 'iso8601']",3.647999999999996,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 400K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/serial 48K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/iso8601
"
411,azure-cognitiveservices-vision-face,"['azure-common', 'msrest']",5.98,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 544K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/msrest 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 264K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/isodate
"
412,bitcoinrpc,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
413,lazy,[],0.08000000000000007,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 80K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lazy
"
414,vedo,"['vtk', 'numpy']",41.0,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 16M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/vedo 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
415,matrixprofile,"['scipy', 'numpy', 'matplotlib', 'protobuf']",126.90000000000002,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 4.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matrixprofile 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
416,pyttsx3,[],0.2240000000000002,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 224K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyttsx3
"
417,thunder-python,"['numpy', 'scipy', 'six', 'pillow', 'boto', 'bolt-python', 'tifffile']",99.1,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/boto 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tifffile
"
418,apiclient,"['urllib3', 'certifi']",1.2040000000000006,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/apiclient
"
419,scriptedforms,"['notebook', 'numpy', 'pandas', 'watchdog', 'matplotlib', 'jupyterlab']",250.60800000000012,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 30M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/babel 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 17M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jupyterlab 15M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scriptedforms 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 704K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/anyio 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/watchdog 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 396K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/immutables 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 184K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclassic 180K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/json5 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall 52K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sniffio 24K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/contextvars
"
420,pdir2,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
421,iteround,[],0.03200000000000003,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/iteround
"
422,python-telegram-bot,"['certifi', 'pytz', 'tornado', 'cachetools', 'APScheduler']",7.0440000000000005,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 544K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/apscheduler 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 100K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tzlocal
"
423,colormap,[],0.09999999999999964,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 100K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/colormap
"
424,roman,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
425,pydoc-markdown,"['toml', 'nr.databind.json', 'dataclasses', 'six', 'docspec-python', 'docspec', 'PyYAML', 'nr.fs', 'watchdog', 'nr.collections', 'nr.interface', 'nr.databind.core', 'requests', 'click']",5.056000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 456K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/watchdog 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toml 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/docspec
"
426,systole,"['numpy', 'scipy', 'matplotlib', 'pandas', 'pyserial', 'py-ecg-detectors', 'seaborn']",175.028,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/seaborn 432K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gatspy 296K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/systole
"
427,coinor.grumpy,"['pulp', 'coinor.gimpy']",62.06399999999999,"58M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pulp 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 4.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/docutils 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 64K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/amply
"
428,django-jenkins,['Django'],47.288,"44M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/django 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sqlparse 144K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/asgiref
"
429,orca,"['toolz', 'tables', 'pandas']",94.356,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 16M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tables 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numexpr 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/orca 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toolz
"
430,pythreshold,"['numpy', 'scipy', 'scikit-image', 'matplotlib', 'opencv-python']",140.444,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 5.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/imageio 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tifffile 244K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pythreshold
"
431,country-converter,['pandas'],74.8,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz
"
432,suod,"['joblib', 'matplotlib', 'numpy', 'scipy', 'scikit-learn', 'psutil', 'pyod']",333.23600000000005,"78M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/llvmlite 62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/statsmodels 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 24M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numba 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 7.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/suod 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/psutil 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy 836K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyod
"
433,python-bioformats,"['boto3', 'future', 'javabridge']",92.90400000000001,"60M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/botocore 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/javabridge 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/boto3 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/s3transfer 156K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jmespath
"
434,tensor2tensor,"['flask', 'bz2file', 'tf-slim', 'tensorflow-addons', 'mesh-tensorflow', 'gevent', 'tqdm', 'numpy', 'opencv-python', 'absl-py', 'pypng', 'tensorflow-gan', 'kfac', 'sympy', 'gym', 'oauth2client', 'future', 'gunicorn', 'dopamine-rl', 'tensorflow-probability', 'tensorflow-datasets', 'six', 'Pillow', 'h5py', 'google-api-python-client', 'requests', 'gin-config', 'scipy']",1611.0320000000002,"1.1G /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tensorflow 163M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jaxlib 64M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sympy 62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 20M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gevent 14M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tensorboard 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tensor2tensor 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygame 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 8.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyglet 6.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/h5py 6.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jax 5.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gym 3.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/mpmath 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/werkzeug 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/kfac 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/flax 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 904K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/msgpack 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 860K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyasn1 748K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/optax 744K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauth2client 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 664K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/flask 648K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gunicorn 644K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markdown 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/greenlet 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dill 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toolz 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 384K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chex 332K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/httplib2 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 268K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wheel 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rsa 192K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/promise 136K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cloudpickle 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/itsdangerous 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/flatbuffers 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wrapt 116K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/typeguard 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gast 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/astunparse 72K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/uritemplate
"
435,flowcytometrytools,"['setuptools', 'fcsparser', 'decorator']",81.2,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/fcsparser 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz
"
436,viresclient,"['Jinja2', 'requests', 'tqdm', 'tables', 'pandas', 'cdflib', 'xarray']",105.26,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 16M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tables 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xarray 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numexpr 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 940K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 492K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/viresclient 484K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cdflib 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe
"
437,lexnlp,"['dateparser', 'datefinder-lexpredict', 'gensim', 'pandas', 'requests', 'nltk', 'numpy', 'scipy', 'num2words', 'scikit-learn', 'joblib', 'Unidecode', 'regex', 'reporters-db', 'pycountry', 'us']",261.7000000000001,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 44M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gensim 30M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycountry 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lexnlp 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nltk 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dateparser 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/regex 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/unidecode 2.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 808K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 648K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/num2words 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/us 100K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tzlocal 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jellyfish
"
438,pycairo,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
439,scikit_image,"['pillow', 'imageio', 'matplotlib', 'PyWavelets', 'tifffile', 'scipy', 'numpy', 'networkx']",140.2,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 5.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/imageio 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tifffile
"
440,guppy3,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
441,sqlite-utils,"['tabulate', 'click', 'sqlite-fts4', 'click-default-group']",0.6920000000000002,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click
"
